DeployID,Ptt,DepthSensor,Instr,Date,LocationQuality,Latitude,Longitude,Depth,Temperature,Source
"Larry",141256,0.500000,MiniPAT,07:00:00 10-Mar-2016,,,,0.0,23.4,Status
"Larry",141256,0.500000,MiniPAT,08:00:00 10-Mar-2016,,,,0.0,23.3,Status
"Larry",141256,0.500000,MiniPAT,14:00:00 10-Mar-2016,,,,0.0,23.4,Status
"Larry",141256,0.500000,MiniPAT,23:00:00 10-Mar-2016,,,,0.0,23.4,Status
"Larry",141256,0.500000,MiniPAT,10:00:00 11-Mar-2016,,,,0.0,23.2,Status
"Larry",141256,0.500000,MiniPAT,12:00:00 11-Mar-2016,,,,0.0,23.3,Status
"Larry",141256,0.500000,MiniPAT,21:00:00 11-Mar-2016,,,,0.0,24.5,Status
"Larry",141256,0.500000,MiniPAT,22:00:00 11-Mar-2016,,,,0.0,24.2,Status
"Larry",141256,0.500000,MiniPAT,23:00:00 11-Mar-2016,,,,0.0,24.2,Status
"Larry",141256,0.500000,MiniPAT,03:00:00 12-Mar-2016,,,,0.0,23.6,Status
"Larry",141256,0.500000,MiniPAT,10:00:00 12-Mar-2016,,,,0.0,23.4,Status
"Larry",141256,0.500000,MiniPAT,21:00:00 12-Mar-2016,,,,0.0,24.3,Status
